ANO,COD_MEDICO,COD_ESPEC,ESPECIALIDAD,COD_DEP,DEPARTAMENTO
2012,14885128,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,79348402,341,GINECOLOGIA Y OBSTETRICIA,73,TOLIMA
2012,87245450,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,71588894,750,UROLOGIA,05,ANTIOQUIA
2012,8211053,200,DERMATOLOGIA,05,ANTIOQUIA
2012,12964588,341,GINECOLOGIA Y OBSTETRICIA,52,NARIÑO
2012,13541156,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2012,6054076,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,73070916,440,NEUROCIRUGIA,13,BOLIVAR
2012,16608834,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,79520633,521,OTORRINOLARINGOLOGIA,17,CALDAS
2012,73093340,521,OTORRINOLARINGOLOGIA,13,BOLIVAR
2012,13844369,465,VASCULAR PERIFERICO,54,N. DE SANTANDER
2012,71689629,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2012,16703018,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,16714746,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,71616906,750,UROLOGIA,05,ANTIOQUIA
2012,70103392,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,6816199,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,66720878,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,4607558,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,79424063,514,ORTOPEDIA Y TRAUMATOLOGIA,17,CALDAS
2012,19168176,137,CIRUGIA GENERAL,11,BOGOTA
2012,14988907,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,79154010,200,DERMATOLOGIA,11,BOGOTA
2012,92551172,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,79148015,137,CIRUGIA GENERAL,11,BOGOTA
2012,73070548,143,CIRUGIA PLASTICA,13,BOLIVAR
2012,73088424,200,DERMATOLOGIA,13,BOLIVAR
2012,92501833,521,OTORRINOLARINGOLOGIA,20,CESAR
2012,70568213,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,19284256,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,70557247,200,DERMATOLOGIA,05,ANTIOQUIA
2012,31969763,340,GINECOLOGIA ONCOLOGICA,76,VALLE DEL CAUCA
2012,6287354,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,45478880,486,OFTALMOLOGIA Y RETINOLOGIA,13,BOLIVAR
2012,19340850,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,91240842,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2012,16269674,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,98657655,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,05,ANTIOQUIA
2012,17184237,137,CIRUGIA GENERAL,11,BOGOTA
2012,9037369,200,DERMATOLOGIA,70,SUCRE
2012,91231451,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2012,52252289,200,DERMATOLOGIA,05,ANTIOQUIA
2012,70551501,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,42824246,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71661507,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,19260343,750,UROLOGIA,63,QUINDIO
2012,79151262,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,60295596,480,OFTALMOLOGIA,11,BOGOTA
2012,70061744,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,6871967,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,98555608,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71608555,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,16690666,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,16620326,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,42089367,200,DERMATOLOGIA,66,RISARALDA
2012,91222696,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2012,85465521,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,19469498,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,19214455,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,30647557,200,DERMATOLOGIA,23,CORDOBA
2012,71634855,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,15662544,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,43613795,151,CIRUGIA VASCULAR PERIFERICA,05,ANTIOQUIA
2012,80413260,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,70084382,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2012,8232216,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,73089747,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2012,71636154,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,72170178,440,NEUROCIRUGIA,08,ATLANTICO
2012,8533917,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,8262106,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,3228413,200,DERMATOLOGIA,05,ANTIOQUIA
2012,32508057,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,3351499,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,10270212,440,NEUROCIRUGIA,17,CALDAS
2012,14883153,750,UROLOGIA,76,VALLE DEL CAUCA
2012,3826141,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,70567144,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2012,7632363,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,13484200,340,GINECOLOGIA ONCOLOGICA,54,N. DE SANTANDER
2012,3741369,750,UROLOGIA,05,ANTIOQUIA
2012,19263445,480,OFTALMOLOGIA,11,BOGOTA
2012,52343917,480,OFTALMOLOGIA,11,BOGOTA
2012,16647225,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2012,31290486,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,71598304,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,79591950,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,70103954,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,16634689,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,16256354,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,32459005,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,19455879,750,UROLOGIA,66,RISARALDA
2012,51593049,133,CIRUGIA DE LA MANO,76,VALLE DEL CAUCA
2012,10091171,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,14944054,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,79145654,440,NEUROCIRUGIA,11,BOGOTA
2012,8274223,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,10479721,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,16651830,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,14235777,480,OFTALMOLOGIA,11,BOGOTA
2012,16353976,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,13443141,750,UROLOGIA,54,N. DE SANTANDER
2012,63275189,480,OFTALMOLOGIA,68,SANTANDER
2012,42885052,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,79143724,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,15029675,750,UROLOGIA,13,BOLIVAR
2012,19193326,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,10254423,480,OFTALMOLOGIA,17,CALDAS
2012,16620693,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2012,9522764,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,70556526,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,80412864,750,UROLOGIA,11,BOGOTA
2012,79521380,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,11,BOGOTA
2012,31226273,344,GINECOLOGIA,76,VALLE DEL CAUCA
2012,71677302,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,70546950,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,31402242,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,16646938,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,55154846,480,OFTALMOLOGIA,41,HUILA
2012,13893464,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2012,16580519,750,UROLOGIA,76,VALLE DEL CAUCA
2012,30560604,200,DERMATOLOGIA,70,SUCRE
2012,89000516,750,UROLOGIA,66,RISARALDA
2012,72136805,750,UROLOGIA,08,ATLANTICO
2012,10222990,137,CIRUGIA GENERAL,63,QUINDIO
2012,19064334,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,9065569,137,CIRUGIA GENERAL,13,BOLIVAR
2012,70103039,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,70566292,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,16765900,465,VASCULAR PERIFERICO,76,VALLE DEL CAUCA
2012,70562541,750,UROLOGIA,05,ANTIOQUIA
2012,31147794,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,16661565,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,79419362,513,ORTOPEDIA ONCOLOGICA,11,BOGOTA
2012,43522888,200,DERMATOLOGIA,11,BOGOTA
2012,41701439,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,11,BOGOTA
2012,32606203,200,DERMATOLOGIA,08,ATLANTICO
2012,43584720,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,32427768,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,71578354,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,79142637,160,COLOPROCTOLOGIA,11,BOGOTA
2012,71669066,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71622810,750,UROLOGIA,05,ANTIOQUIA
2012,16643984,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,72197180,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,13818142,480,OFTALMOLOGIA,68,SANTANDER
2012,16218787,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,32774873,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,79235428,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,14974933,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,72139665,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2012,16585250,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,70095112,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,79386863,480,OFTALMOLOGIA,11,BOGOTA
2012,13804574,750,UROLOGIA,05,ANTIOQUIA
2012,8691966,143,CIRUGIA PLASTICA,08,ATLANTICO
2012,70040806,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,80412356,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,16754965,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,76,VALLE DEL CAUCA
2012,70554187,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,79464457,200,DERMATOLOGIA,05,ANTIOQUIA
2012,8257833,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,7000877111,486,OFTALMOLOGIA Y RETINOLOGIA,05,ANTIOQUIA
2012,70562226,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,79150331,137,CIRUGIA GENERAL,11,BOGOTA
2012,79147713,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,17413487,521,OTORRINOLARINGOLOGIA,50,META
2012,75097897,514,ORTOPEDIA Y TRAUMATOLOGIA,17,CALDAS
2012,71650447,465,VASCULAR PERIFERICO,05,ANTIOQUIA
2012,16740074,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,71664082,750,UROLOGIA,05,ANTIOQUIA
2012,19442892,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,43559448,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,79140069,137,CIRUGIA GENERAL,11,BOGOTA
2012,70561277,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,80426183,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,79393257,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,8685128,310,GASTROENTEROLOGIA,66,RISARALDA
2012,70564553,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,19488514,200,DERMATOLOGIA,54,N. DE SANTANDER
2012,41585372,200,DERMATOLOGIA,11,BOGOTA
2012,16607090,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,12113241,480,OFTALMOLOGIA,41,HUILA
2012,10101457,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2012,8270641,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,31522828,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,19421924,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,72137462,750,UROLOGIA,08,ATLANTICO
2012,31887469,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,70503173,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,13448326,521,OTORRINOLARINGOLOGIA,54,N. DE SANTANDER
2012,6265423,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,80413111,480,OFTALMOLOGIA,08,ATLANTICO
2012,13844240,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2012,16660431,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,19492451,514,ORTOPEDIA Y TRAUMATOLOGIA,23,CORDOBA
2012,71611289,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,19263366,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,71687465,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,79599124,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,13439059,137,CIRUGIA GENERAL,54,N. DE SANTANDER
2012,31893862,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,3182055,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,14969604,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,7542101,151,CIRUGIA VASCULAR PERIFERICA,05,ANTIOQUIA
2012,71675943,134,CIRUGIA DEL TORAX,05,ANTIOQUIA
2012,70562001,136,CIRUGIA GASTROINTESTINAL,76,VALLE DEL CAUCA
2012,9135504,514,ORTOPEDIA Y TRAUMATOLOGIA,23,CORDOBA
2012,9510633,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71604730,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,10086679,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2012,79142631,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,43511283,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,16630709,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,31898251,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,77173427,200,DERMATOLOGIA,20,CESAR
2012,16451481,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,16588774,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,71786562,486,OFTALMOLOGIA Y RETINOLOGIA,05,ANTIOQUIA
2012,9066153,137,CIRUGIA GENERAL,13,BOLIVAR
2012,22528578,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,6790146,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,8703564,480,OFTALMOLOGIA,08,ATLANTICO
2012,8736321,137,CIRUGIA GENERAL,08,ATLANTICO
2012,230437,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,98550356,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,16635285,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,41527466,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,14932910,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,19404463,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,70569545,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,42880777,486,OFTALMOLOGIA Y RETINOLOGIA,05,ANTIOQUIA
2012,8533914,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,71788281,483,OFTALMOLOGIA CORNEA Y GLAUCOMA,05,ANTIOQUIA
2012,39686433,480,OFTALMOLOGIA,11,BOGOTA
2012,19159309,514,ORTOPEDIA Y TRAUMATOLOGIA,17,CALDAS
2012,16349747,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,73146094,139,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,05,ANTIOQUIA
2012,19295653,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,3323856,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,70095086,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,52709565,200,DERMATOLOGIA,11,BOGOTA
2012,24329158,480,OFTALMOLOGIA,17,CALDAS
2012,70558482,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,71594222,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,10539209,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,19066104,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,79152223,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,31963799,160,COLOPROCTOLOGIA,76,VALLE DEL CAUCA
2012,35469359,200,DERMATOLOGIA,11,BOGOTA
2012,71582417,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,98553010,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,9079797,750,UROLOGIA,13,BOLIVAR
2012,70554128,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,8274072,130,CIRUGIA CARDIOVASCULAR,05,ANTIOQUIA
2012,43524975,200,DERMATOLOGIA,05,ANTIOQUIA
2012,9265668,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,70564427,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,70075229,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,70555084,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,51633705,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,70081921,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,7548174,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,57300348,200,DERMATOLOGIA,54,N. DE SANTANDER
2012,8745947,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2012,79151120,480,OFTALMOLOGIA,11,BOGOTA
2012,71605830,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2012,19233278,514,ORTOPEDIA Y TRAUMATOLOGIA,73,TOLIMA
2012,79354391,750,UROLOGIA,68,SANTANDER
2012,16723988,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,16776528,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,73105939,514,ORTOPEDIA Y TRAUMATOLOGIA,70,SUCRE
2012,94428925,138,CIRUGIA MAXILOFACIAL,05,ANTIOQUIA
2012,70118727,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,91236512,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2012,8243692,465,VASCULAR PERIFERICO,05,ANTIOQUIA
2012,12966526,491,ONCOLOGIA CLINICA,76,VALLE DEL CAUCA
2012,9082029,137,CIRUGIA GENERAL,23,CORDOBA
2012,71733021,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71682571,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,8690523,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,32076882,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,16268436,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,79361082,480,OFTALMOLOGIA,63,QUINDIO
2012,10527507,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2012,19111501,130,CIRUGIA CARDIOVASCULAR,05,ANTIOQUIA
2012,16764825,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,79234955,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,71600424,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71652345,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,71577198,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,51646498,200,DERMATOLOGIA,11,BOGOTA
2012,71673221,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,16673547,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,16755020,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,80409255,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,16668753,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,71595997,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,78018571,486,OFTALMOLOGIA Y RETINOLOGIA,08,ATLANTICO
2012,71663804,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,31866650,480,OFTALMOLOGIA,11,BOGOTA
2012,70039611,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,78689767,137,CIRUGIA GENERAL,23,CORDOBA
2012,93119217,480,OFTALMOLOGIA,11,BOGOTA
2012,8315190,131,CIRUGIA DE CABEZA Y CUELLO,05,ANTIOQUIA
2012,70076948,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,98569104,750,UROLOGIA,05,ANTIOQUIA
2012,14436380,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,39694264,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,19066018,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,41790108,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,16447403,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,79147964,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,17038690,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,16622552,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,73078860,750,UROLOGIA,08,ATLANTICO
2012,91223412,341,GINECOLOGIA Y OBSTETRICIA,68,SANTANDER
2012,70102227,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,17179188,480,OFTALMOLOGIA,68,SANTANDER
2012,98624874,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,605000847,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,19413369,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,19373129,525,OTORRINOLARINGOLOGIA PEDIATRICA,11,BOGOTA
2012,45466760,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,71611032,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,71604098,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2012,71773098,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,05,ANTIOQUIA
2012,98546725,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,8247695,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,16547684,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,16605040,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,70043155,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,31841044,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,42894675,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,42972069,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,94370315,440,NEUROCIRUGIA,76,VALLE DEL CAUCA
2012,8690990,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,32683432,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2012,16610213,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2012,10234203,310,GASTROENTEROLOGIA,66,RISARALDA
2012,10528930,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,39691093,340,GINECOLOGIA ONCOLOGICA,11,BOGOTA
2012,71717803,750,UROLOGIA,05,ANTIOQUIA
2012,91220584,200,DERMATOLOGIA,11,BOGOTA
2012,17041706,136,CIRUGIA GASTROINTESTINAL,76,VALLE DEL CAUCA
2012,71609421,750,UROLOGIA,05,ANTIOQUIA
2012,79267937,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,31915358,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,19460491,136,CIRUGIA GASTROINTESTINAL,76,VALLE DEL CAUCA
2012,39781594,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,38879386,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,70555609,750,UROLOGIA,05,ANTIOQUIA
2012,5565146,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,10212206,480,OFTALMOLOGIA,17,CALDAS
2012,4605824,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,16604931,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,8706360,465,VASCULAR PERIFERICO,08,ATLANTICO
2012,8305704,750,UROLOGIA,05,ANTIOQUIA
2012,19230663,521,OTORRINOLARINGOLOGIA,41,HUILA
2012,8304617,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,8319342,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,13460133,137,CIRUGIA GENERAL,54,N. DE SANTANDER
2012,32331396,200,DERMATOLOGIA,05,ANTIOQUIA
2012,19168642,340,GINECOLOGIA ONCOLOGICA,11,BOGOTA
2012,22057318,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,91202151,200,DERMATOLOGIA,11,BOGOTA
2012,79427532,480,OFTALMOLOGIA,73,TOLIMA
2012,31200444,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,16691874,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,19364461,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,11,BOGOTA
2012,14963956,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,6889566,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2012,6820980,750,UROLOGIA,05,ANTIOQUIA
