index,doc_code,spec_code,spec_es,spec_en,year,n_visits,n_surgeries,n_patients,c_visit,c_surgery,dep_code,department
7194,8701152,341,ginecologia y obstetricia,gynecology and obstetrics,2012,550,20,377,33.6,405.4,8,atlantico
7195,9053006,341,ginecologia y obstetricia,gynecology and obstetrics,2012,127,1,87,33.6,405.4,11,bogota
7196,8691051,341,ginecologia y obstetricia,gynecology and obstetrics,2012,180,4,86,33.6,405.4,8,atlantico
7197,8684478,341,ginecologia y obstetricia,gynecology and obstetrics,2012,92,3,55,33.6,405.4,8,atlantico
7198,8682015,341,ginecologia y obstetricia,gynecology and obstetrics,2012,50,5,31,33.6,405.4,8,atlantico
7199,8673640,341,ginecologia y obstetricia,gynecology and obstetrics,2012,268,15,196,33.6,405.4,8,atlantico
7200,8635189,341,ginecologia y obstetricia,gynecology and obstetrics,2012,168,6,49,33.6,405.4,8,atlantico
7201,8352938,341,ginecologia y obstetricia,gynecology and obstetrics,2012,177,3,124,33.6,405.4,5,antioquia
7202,8351842,341,ginecologia y obstetricia,gynecology and obstetrics,2012,139,1,121,33.6,405.4,5,antioquia
7203,8690990,341,ginecologia y obstetricia,gynecology and obstetrics,2012,33,2,25,33.6,405.4,8,atlantico
7204,8344614,341,ginecologia y obstetricia,gynecology and obstetrics,2012,56,3,46,33.6,405.4,5,antioquia
7205,9074037,341,ginecologia y obstetricia,gynecology and obstetrics,2012,59,3,52,33.6,405.4,13,bolivar
7206,9082065,341,ginecologia y obstetricia,gynecology and obstetrics,2012,186,1,93,33.6,405.4,13,bolivar
7207,98547728,341,ginecologia y obstetricia,gynecology and obstetrics,2012,226,71,296,33.6,405.4,5,antioquia
7208,98548569,341,ginecologia y obstetricia,gynecology and obstetrics,2012,34,13,118,33.6,405.4,5,antioquia
7209,98548726,341,ginecologia y obstetricia,gynecology and obstetrics,2012,66,7,59,33.6,405.4,5,antioquia
7210,98548862,341,ginecologia y obstetricia,gynecology and obstetrics,2012,263,7,275,33.6,405.4,5,antioquia
7211,98558565,341,ginecologia y obstetricia,gynecology and obstetrics,2012,64,44,100,33.6,405.4,5,antioquia
7212,230437,341,ginecologia y obstetricia,gynecology and obstetrics,2012,141,10,110,33.6,405.4,5,antioquia
7213,9076314,341,ginecologia y obstetricia,gynecology and obstetrics,2012,49,2,37,33.6,405.4,70,sucre
7214,98546073,341,ginecologia y obstetricia,gynecology and obstetrics,2012,294,2,203,33.6,405.4,5,antioquia
7215,9265668,341,ginecologia y obstetricia,gynecology and obstetrics,2012,44,3,31,33.6,405.4,8,atlantico
7216,92551172,341,ginecologia y obstetricia,gynecology and obstetrics,2012,62,6,46,33.6,405.4,8,atlantico
7217,91279147,341,ginecologia y obstetricia,gynecology and obstetrics,2012,150,1,55,33.6,405.4,68,santander
7218,91230980,341,ginecologia y obstetricia,gynecology and obstetrics,2012,139,3,99,33.6,405.4,54,n. de santander
7219,91223412,341,ginecologia y obstetricia,gynecology and obstetrics,2012,96,6,82,33.6,405.4,68,santander
7220,91216807,341,ginecologia y obstetricia,gynecology and obstetrics,2012,32,1,55,33.6,405.4,68,santander
7221,98379600,341,ginecologia y obstetricia,gynecology and obstetrics,2012,38,1,23,33.6,405.4,11,bogota
7222,8319154,341,ginecologia y obstetricia,gynecology and obstetrics,2012,596,20,470,33.6,405.4,5,antioquia
7223,8315073,341,ginecologia y obstetricia,gynecology and obstetrics,2012,98,1,67,33.6,405.4,5,antioquia
7224,8289440,341,ginecologia y obstetricia,gynecology and obstetrics,2012,129,2,113,33.6,405.4,5,antioquia
7225,79142631,341,ginecologia y obstetricia,gynecology and obstetrics,2012,69,5,42,33.6,405.4,11,bogota
7226,79140105,341,ginecologia y obstetricia,gynecology and obstetrics,2012,98,3,65,33.6,405.4,11,bogota
7227,77025374,341,ginecologia y obstetricia,gynecology and obstetrics,2012,11,4,25,33.6,405.4,8,atlantico
7228,7548174,341,ginecologia y obstetricia,gynecology and obstetrics,2012,133,9,97,33.6,405.4,5,antioquia
7229,73145710,341,ginecologia y obstetricia,gynecology and obstetrics,2012,18,1,15,33.6,405.4,13,bolivar
7230,73082861,341,ginecologia y obstetricia,gynecology and obstetrics,2012,46,2,43,33.6,405.4,13,bolivar
7231,79143156,341,ginecologia y obstetricia,gynecology and obstetrics,2012,120,2,35,33.6,405.4,11,bogota
7232,73078255,341,ginecologia y obstetricia,gynecology and obstetrics,2012,72,1,38,33.6,405.4,13,bolivar
7233,73077121,341,ginecologia y obstetricia,gynecology and obstetrics,2012,252,8,152,33.6,405.4,13,bolivar
7234,72197180,341,ginecologia y obstetricia,gynecology and obstetrics,2012,25,2,8,33.6,405.4,8,atlantico
7235,72161138,341,ginecologia y obstetricia,gynecology and obstetrics,2012,20,2,12,33.6,405.4,8,atlantico
7236,72143661,341,ginecologia y obstetricia,gynecology and obstetrics,2012,189,2,114,33.6,405.4,8,atlantico
7237,72139665,341,ginecologia y obstetricia,gynecology and obstetrics,2012,113,9,72,33.6,405.4,66,risaralda
7238,73079486,341,ginecologia y obstetricia,gynecology and obstetrics,2012,185,2,109,33.6,405.4,13,bolivar
7239,79149503,341,ginecologia y obstetricia,gynecology and obstetrics,2012,395,21,369,33.6,405.4,76,valle del cauca
7240,79152223,341,ginecologia y obstetricia,gynecology and obstetrics,2012,87,6,78,33.6,405.4,11,bogota
7241,79155257,341,ginecologia y obstetricia,gynecology and obstetrics,2012,45,1,23,33.6,405.4,11,bogota
7242,8281511,341,ginecologia y obstetricia,gynecology and obstetrics,2012,188,3,161,33.6,405.4,5,antioquia
7243,8273833,341,ginecologia y obstetricia,gynecology and obstetrics,2012,60,10,55,33.6,405.4,5,antioquia
7244,8254715,341,ginecologia y obstetricia,gynecology and obstetrics,2012,37,1,32,33.6,405.4,5,antioquia
7245,80412237,341,ginecologia y obstetricia,gynecology and obstetrics,2012,86,4,87,33.6,405.4,11,bogota
7246,80407905,341,ginecologia y obstetricia,gynecology and obstetrics,2012,157,4,149,33.6,405.4,11,bogota
7247,79600305,341,ginecologia y obstetricia,gynecology and obstetrics,2012,43,1,26,33.6,405.4,11,bogota
7248,79522498,341,ginecologia y obstetricia,gynecology and obstetrics,2012,5,1,5,33.6,405.4,17,caldas
7249,79393257,341,ginecologia y obstetricia,gynecology and obstetrics,2012,13,1,21,33.6,405.4,11,bogota
7250,79386033,341,ginecologia y obstetricia,gynecology and obstetrics,2012,227,9,124,33.6,405.4,11,bogota
7251,79355425,341,ginecologia y obstetricia,gynecology and obstetrics,2012,50,1,20,33.6,405.4,11,bogota
7252,79348402,341,ginecologia y obstetricia,gynecology and obstetrics,2012,70,7,54,33.6,405.4,73,tolima
7253,79340590,341,ginecologia y obstetricia,gynecology and obstetrics,2012,210,6,130,33.6,405.4,11,bogota
7254,79317531,341,ginecologia y obstetricia,gynecology and obstetrics,2012,74,1,33,33.6,405.4,11,bogota
7255,79230806,341,ginecologia y obstetricia,gynecology and obstetrics,2012,207,1,103,33.6,405.4,11,bogota
7256,79156577,341,ginecologia y obstetricia,gynecology and obstetrics,2012,57,3,37,33.6,405.4,20,cesar
7257,6803141043,341,ginecologia y obstetricia,gynecology and obstetrics,2012,215,5,116,33.6,405.4,8,atlantico
7258,42752608,341,ginecologia y obstetricia,gynecology and obstetrics,2012,705,23,575,33.6,405.4,5,antioquia
7259,19199585,341,ginecologia y obstetricia,gynecology and obstetrics,2012,264,2,128,33.6,405.4,11,bogota
7260,41527466,341,ginecologia y obstetricia,gynecology and obstetrics,2012,156,11,60,33.6,405.4,11,bogota
7261,16581918,341,ginecologia y obstetricia,gynecology and obstetrics,2012,5,1,6,33.6,405.4,76,valle del cauca
7262,16584381,341,ginecologia y obstetricia,gynecology and obstetrics,2012,138,7,84,33.6,405.4,76,valle del cauca
7263,16585250,341,ginecologia y obstetricia,gynecology and obstetrics,2012,139,11,65,33.6,405.4,76,valle del cauca
7264,16604492,341,ginecologia y obstetricia,gynecology and obstetrics,2012,203,36,106,33.6,405.4,76,valle del cauca
7265,16605040,341,ginecologia y obstetricia,gynecology and obstetrics,2012,377,23,292,33.6,405.4,76,valle del cauca
7266,16608085,341,ginecologia y obstetricia,gynecology and obstetrics,2012,98,4,73,33.6,405.4,76,valle del cauca
7267,16627595,341,ginecologia y obstetricia,gynecology and obstetrics,2012,193,5,91,33.6,405.4,76,valle del cauca
7268,16630709,341,ginecologia y obstetricia,gynecology and obstetrics,2012,374,27,268,33.6,405.4,76,valle del cauca
7269,16632800,341,ginecologia y obstetricia,gynecology and obstetrics,2012,130,7,76,33.6,405.4,76,valle del cauca
7270,16637608,341,ginecologia y obstetricia,gynecology and obstetrics,2012,23,3,16,33.6,405.4,76,valle del cauca
7271,16657107,341,ginecologia y obstetricia,gynecology and obstetrics,2012,3,1,4,33.6,405.4,76,valle del cauca
7272,16668753,341,ginecologia y obstetricia,gynecology and obstetrics,2012,31,2,30,33.6,405.4,76,valle del cauca
7273,16672070,341,ginecologia y obstetricia,gynecology and obstetrics,2012,11,3,13,33.6,405.4,76,valle del cauca
7274,16447403,341,ginecologia y obstetricia,gynecology and obstetrics,2012,32,2,22,33.6,405.4,76,valle del cauca
7275,16683918,341,ginecologia y obstetricia,gynecology and obstetrics,2012,90,9,61,33.6,405.4,76,valle del cauca
7276,16724603,341,ginecologia y obstetricia,gynecology and obstetrics,2012,116,14,81,33.6,405.4,76,valle del cauca
7277,16744770,341,ginecologia y obstetricia,gynecology and obstetrics,2012,19,6,22,33.6,405.4,76,valle del cauca
7278,16749671,341,ginecologia y obstetricia,gynecology and obstetrics,2012,152,6,73,33.6,405.4,76,valle del cauca
7279,17070755,341,ginecologia y obstetricia,gynecology and obstetrics,2012,36,2,28,33.6,405.4,68,santander
7280,17073519,341,ginecologia y obstetricia,gynecology and obstetrics,2012,452,4,379,33.6,405.4,5,antioquia
7281,17193451,341,ginecologia y obstetricia,gynecology and obstetrics,2012,120,4,82,33.6,405.4,8,atlantico
7282,41790108,341,ginecologia y obstetricia,gynecology and obstetrics,2012,16,1,10,33.6,405.4,11,bogota
7283,19065309,341,ginecologia y obstetricia,gynecology and obstetrics,2012,48,1,19,33.6,405.4,11,bogota
7284,19129025,341,ginecologia y obstetricia,gynecology and obstetrics,2012,290,13,201,33.6,405.4,8,atlantico
7285,19186524,341,ginecologia y obstetricia,gynecology and obstetrics,2012,221,3,145,33.6,405.4,23,cordoba
7286,19201724,341,ginecologia y obstetricia,gynecology and obstetrics,2012,81,1,54,33.6,405.4,11,bogota
7287,19205962,341,ginecologia y obstetricia,gynecology and obstetrics,2012,220,4,105,33.6,405.4,11,bogota
7288,19217085,341,ginecologia y obstetricia,gynecology and obstetrics,2012,197,1,95,33.6,405.4,76,valle del cauca
7289,19219068,341,ginecologia y obstetricia,gynecology and obstetrics,2012,108,1,52,33.6,405.4,11,bogota
7290,16692836,341,ginecologia y obstetricia,gynecology and obstetrics,2012,275,13,183,33.6,405.4,76,valle del cauca
7291,162047,341,ginecologia y obstetricia,gynecology and obstetrics,2012,21,1,8,33.6,405.4,5,antioquia
7292,15895341,341,ginecologia y obstetricia,gynecology and obstetrics,2012,38,1,27,33.6,405.4,17,caldas
7293,15606520,341,ginecologia y obstetricia,gynecology and obstetrics,2012,113,2,84,33.6,405.4,23,cordoba
7294,10006332,341,ginecologia y obstetricia,gynecology and obstetrics,2012,20,1,10,33.6,405.4,66,risaralda
7295,10101457,341,ginecologia y obstetricia,gynecology and obstetrics,2012,53,4,39,33.6,405.4,66,risaralda
7296,10144896,341,ginecologia y obstetricia,gynecology and obstetrics,2012,100,17,76,33.6,405.4,66,risaralda
7297,10238675,341,ginecologia y obstetricia,gynecology and obstetrics,2012,139,3,107,33.6,405.4,17,caldas
7298,10242517,341,ginecologia y obstetricia,gynecology and obstetrics,2012,251,1,217,33.6,405.4,17,caldas
7299,10253577,341,ginecologia y obstetricia,gynecology and obstetrics,2012,92,5,77,33.6,405.4,63,quindio
7300,10272401,341,ginecologia y obstetricia,gynecology and obstetrics,2012,19,2,18,33.6,405.4,63,quindio
7301,10527507,341,ginecologia y obstetricia,gynecology and obstetrics,2012,137,9,137,33.6,405.4,66,risaralda
7302,10528930,341,ginecologia y obstetricia,gynecology and obstetrics,2012,480,29,352,33.6,405.4,76,valle del cauca
7303,10539209,341,ginecologia y obstetricia,gynecology and obstetrics,2012,29,2,23,33.6,405.4,76,valle del cauca
7304,12122694,341,ginecologia y obstetricia,gynecology and obstetrics,2012,91,3,59,33.6,405.4,73,tolima
7305,12623891,341,ginecologia y obstetricia,gynecology and obstetrics,2012,26,45,119,33.6,405.4,11,bogota
7306,12719155,341,ginecologia y obstetricia,gynecology and obstetrics,2012,108,1,52,33.6,405.4,20,cesar
7307,12964588,341,ginecologia y obstetricia,gynecology and obstetrics,2012,10,1,9,33.6,405.4,52,nariño
7308,12970012,341,ginecologia y obstetricia,gynecology and obstetrics,2012,129,7,98,33.6,405.4,76,valle del cauca
7309,13259338,341,ginecologia y obstetricia,gynecology and obstetrics,2012,156,1,95,33.6,405.4,54,n. de santander
7310,15039257,341,ginecologia y obstetricia,gynecology and obstetrics,2012,7,2,10,33.6,405.4,23,cordoba
7311,14989155,341,ginecologia y obstetricia,gynecology and obstetrics,2012,20,1,36,33.6,405.4,76,valle del cauca
7312,14988907,341,ginecologia y obstetricia,gynecology and obstetrics,2012,134,13,95,33.6,405.4,76,valle del cauca
7313,14953824,341,ginecologia y obstetricia,gynecology and obstetrics,2012,54,3,46,33.6,405.4,76,valle del cauca
7314,14950951,341,ginecologia y obstetricia,gynecology and obstetrics,2012,36,1,33,33.6,405.4,76,valle del cauca
7315,14944432,341,ginecologia y obstetricia,gynecology and obstetrics,2012,51,1,22,33.6,405.4,76,valle del cauca
7316,19233740,341,ginecologia y obstetricia,gynecology and obstetrics,2012,66,1,38,33.6,405.4,50,meta
7317,14886566,341,ginecologia y obstetricia,gynecology and obstetrics,2012,21,1,9,33.6,405.4,63,quindio
7318,14444314,341,ginecologia y obstetricia,gynecology and obstetrics,2012,47,2,34,33.6,405.4,76,valle del cauca
7319,14231547,341,ginecologia y obstetricia,gynecology and obstetrics,2012,38,1,21,33.6,405.4,73,tolima
7320,13950636,341,ginecologia y obstetricia,gynecology and obstetrics,2012,28,1,15,33.6,405.4,11,bogota
7321,13832986,341,ginecologia y obstetricia,gynecology and obstetrics,2012,55,1,40,33.6,405.4,68,santander
7322,13447569,341,ginecologia y obstetricia,gynecology and obstetrics,2012,80,4,48,33.6,405.4,54,n. de santander
7323,13444863,341,ginecologia y obstetricia,gynecology and obstetrics,2012,341,10,234,33.6,405.4,54,n. de santander
7324,14444968,341,ginecologia y obstetricia,gynecology and obstetrics,2012,179,5,160,33.6,405.4,76,valle del cauca
7325,19247286,341,ginecologia y obstetricia,gynecology and obstetrics,2012,57,1,53,33.6,405.4,11,bogota
7326,18508499,341,ginecologia y obstetricia,gynecology and obstetrics,2012,6,2,11,33.6,405.4,66,risaralda
7327,19347777,341,ginecologia y obstetricia,gynecology and obstetrics,2012,17,2,14,33.6,405.4,47,magdalena
7328,3229400,341,ginecologia y obstetricia,gynecology and obstetrics,2012,21,1,10,33.6,405.4,5,antioquia
7329,32422904,341,ginecologia y obstetricia,gynecology and obstetrics,2012,684,8,505,33.6,405.4,5,antioquia
7330,32447187,341,ginecologia y obstetricia,gynecology and obstetrics,2012,105,1,84,33.6,405.4,5,antioquia
7331,32466227,341,ginecologia y obstetricia,gynecology and obstetrics,2012,387,1,312,33.6,405.4,5,antioquia
7332,32471658,341,ginecologia y obstetricia,gynecology and obstetrics,2012,86,1,64,33.6,405.4,5,antioquia
7333,32497312,341,ginecologia y obstetricia,gynecology and obstetrics,2012,240,3,184,33.6,405.4,5,antioquia
7334,32512815,341,ginecologia y obstetricia,gynecology and obstetrics,2012,141,2,119,33.6,405.4,5,antioquia
7335,32521242,341,ginecologia y obstetricia,gynecology and obstetrics,2012,495,10,439,33.6,405.4,5,antioquia
7336,19336927,341,ginecologia y obstetricia,gynecology and obstetrics,2012,19,2,16,33.6,405.4,5,antioquia
7337,32526004,341,ginecologia y obstetricia,gynecology and obstetrics,2012,286,2,205,33.6,405.4,5,antioquia
7338,32531910,341,ginecologia y obstetricia,gynecology and obstetrics,2012,987,30,787,33.6,405.4,5,antioquia
7339,32655983,341,ginecologia y obstetricia,gynecology and obstetrics,2012,133,3,95,33.6,405.4,8,atlantico
7340,32676458,341,ginecologia y obstetricia,gynecology and obstetrics,2012,112,5,51,33.6,405.4,8,atlantico
7341,32678654,341,ginecologia y obstetricia,gynecology and obstetrics,2012,480,7,330,33.6,405.4,8,atlantico
7342,31989737,341,ginecologia y obstetricia,gynecology and obstetrics,2012,316,17,216,33.6,405.4,76,valle del cauca
7343,32703859,341,ginecologia y obstetricia,gynecology and obstetrics,2012,209,6,127,33.6,405.4,8,atlantico
7344,32734890,341,ginecologia y obstetricia,gynecology and obstetrics,2012,222,4,105,33.6,405.4,8,atlantico
7345,32739207,341,ginecologia y obstetricia,gynecology and obstetrics,2012,20,1,13,33.6,405.4,8,atlantico
7346,3340302,341,ginecologia y obstetricia,gynecology and obstetrics,2012,347,2,202,33.6,405.4,8,atlantico
7347,3350647,341,ginecologia y obstetricia,gynecology and obstetrics,2012,61,1,53,33.6,405.4,8,atlantico
7348,3353970,341,ginecologia y obstetricia,gynecology and obstetrics,2012,98,1,67,33.6,405.4,8,atlantico
7349,34531735,341,ginecologia y obstetricia,gynecology and obstetrics,2012,44,1,34,33.6,405.4,76,valle del cauca
7350,35456030,341,ginecologia y obstetricia,gynecology and obstetrics,2012,153,2,81,33.6,405.4,11,bogota
7351,35498993,341,ginecologia y obstetricia,gynecology and obstetrics,2012,98,1,47,33.6,405.4,11,bogota
7352,3744605,341,ginecologia y obstetricia,gynecology and obstetrics,2012,50,1,22,33.6,405.4,8,atlantico
7353,37830912,341,ginecologia y obstetricia,gynecology and obstetrics,2012,148,2,118,33.6,405.4,68,santander
7354,38439469,341,ginecologia y obstetricia,gynecology and obstetrics,2012,306,4,186,33.6,405.4,76,valle del cauca
7355,38879386,341,ginecologia y obstetricia,gynecology and obstetrics,2012,17,1,7,33.6,405.4,76,valle del cauca
7356,39781288,341,ginecologia y obstetricia,gynecology and obstetrics,2012,245,3,127,33.6,405.4,11,bogota
7357,39788550,341,ginecologia y obstetricia,gynecology and obstetrics,2012,135,4,74,33.6,405.4,11,bogota
7358,32720599,341,ginecologia y obstetricia,gynecology and obstetrics,2012,224,1,126,33.6,405.4,8,atlantico
7359,3194892,341,ginecologia y obstetricia,gynecology and obstetrics,2012,225,1,119,33.6,405.4,8,atlantico
7360,32525000,341,ginecologia y obstetricia,gynecology and obstetrics,2012,275,6,211,33.6,405.4,5,antioquia
7361,31929149,341,ginecologia y obstetricia,gynecology and obstetrics,2012,50,2,38,33.6,405.4,76,valle del cauca
7362,19351821,341,ginecologia y obstetricia,gynecology and obstetrics,2012,14,2,12,33.6,405.4,11,bogota
